Beer [beerMoving=RegularBeerMovingStrategy [posY=-48.0], beerScoring=BigBeerScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=2], beerSizing=BigBeerSizingStrategy [WIDTH=5, HEIGHT=15]]Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=613.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=228.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=29.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=231.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=32.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=235.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=36.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=238.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=39.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=242.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=43.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=245.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=46.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=249.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=50.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=252.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=53.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=256.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=57.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=259.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=60.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=263.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=64.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=266.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=67.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=270.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=71.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=273.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=74.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=277.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=78.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=280.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=81.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=284.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=85.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=287.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=88.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=291.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=92.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=294.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=95.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=298.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=99.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=301.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=102.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=305.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=106.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=308.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=109.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=312.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=113.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=315.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=116.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=319.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=120.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=322.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=123.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=326.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=127.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=329.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=130.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=333.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=134.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=336.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=137.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=340.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=141.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=343.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=144.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=347.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=148.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=350.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=151.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=354.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=155.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=357.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=158.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=361.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=162.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=364.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=165.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=368.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=169.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=371.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=172.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=375.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=176.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=378.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=179.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=382.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=183.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=385.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=186.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=389.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=190.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=392.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=193.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=396.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=197.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=399.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=200.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=403.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=204.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=406.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=207.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=410.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=211.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=413.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=214.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=417.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=218.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=420.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=221.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=424.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=225.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=427.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=228.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=431.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=232.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=434.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=235.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=438.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=239.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=441.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=242.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=445.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=246.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=448.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=249.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=452.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=253.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=455.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=256.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=459.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=260.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=462.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=47, alcoholLevel=28, xMove=3.5, getGameScore()=47, getAlcoholLevel()=28, getPosX()=263.5]
